element,opponent_team_name,total_points,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
659,Chelsea,1,2,20,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.04,0.00,0.04,0.31
659,Nott'm Forest,6,3,90,0,0,1,0,0,0,0,0,0,0,0,30,3,4,3,6,1,0.00,0.01,0.01,0.73
659,Spurs,1,4,90,0,0,0,3,0,0,0,0,0,0,0,2,3,6,2,5,1,0.00,0.01,0.01,1.29
659,Crystal Palace,1,5,90,0,0,0,2,0,0,0,0,0,0,0,13,2,4,1,3,1,0.10,0.02,0.12,2.31
659,Everton,1,6,90,0,0,0,1,0,0,0,1,0,0,0,5,3,3,2,5,1,0.00,0.02,0.02,0.73
659,Arsenal,1,7,11,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0.00,0.00,0.00,0.18
659,Brentford,1,8,45,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,4,1,0.00,0.00,0.00,1.46
659,Leeds,1,9,11,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,0,0.00,0.01,0.01,0.00
659,Newcastle,1,10,11,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0.00,0.00,0.00,0.08
659,Burnley,7,11,7,1,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0.96,0.00,0.96,0.53
659,Bournemouth,0,12,45,0,0,0,2,0,0,0,0,0,0,0,-5,4,0,0,4,0,0.00,0.00,0.00,3.49
659,Liverpool,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
660,Everton,8,1,90,0,1,1,0,0,0,0,0,0,0,0,24,7,4,2,13,1,0.27,0.29,0.56,0.55
660,Arsenal,2,2,90,0,0,0,5,0,0,0,0,0,0,0,6,1,1,2,4,1,0.00,0.07,0.07,2.88
660,Newcastle,3,3,90,0,0,1,0,0,0,0,0,0,0,0,9,2,2,2,6,1,0.18,0.02,0.20,0.46
660,Fulham,1,4,90,0,0,0,1,0,0,0,1,0,0,0,2,2,2,1,5,1,0.08,0.11,0.19,0.85
660,Wolves,15,5,90,1,1,0,1,0,0,0,0,0,0,3,55,5,7,3,15,1,0.08,0.06,0.14,1.78
660,Bournemouth,2,6,90,0,0,0,2,0,0,0,0,0,0,0,10,0,5,2,7,1,0.00,0.01,0.01,0.82
660,Spurs,2,7,66,0,0,0,2,0,0,0,0,0,0,0,13,1,5,2,8,1,0.04,0.03,0.07,0.50
660,Burnley,2,8,72,0,0,0,2,0,0,0,0,0,0,0,9,1,2,0,3,1,0.15,0.04,0.19,0.45
660,West Ham,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
660,Brighton,1,10,30,0,0,0,2,0,0,0,0,0,0,0,8,2,1,0,3,0,0.09,0.01,0.10,1.38
660,Nott'm Forest,4,11,90,0,0,0,3,0,0,0,0,0,0,0,13,6,5,1,12,1,0.00,0.11,0.11,2.55
660,Aston Villa,4,12,22,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1,1,0.21,0.00,0.21,0.10
660,Man City,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
661,Bournemouth,11,1,71,1,1,0,1,0,0,0,0,0,0,2,37,1,0,0,1,1,1.14,0.02,1.16,1.49
661,Newcastle,9,2,79,1,0,0,1,0,0,0,0,0,0,3,33,3,2,0,5,1,0.21,0.06,0.27,0.78
661,Arsenal,2,3,78,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,2,1,0.00,0.00,0.00,0.40
661,Burnley,2,4,71,0,0,1,0,0,0,0,0,0,0,0,8,1,3,0,4,1,0.10,0.06,0.16,0.12
661,Everton,8,5,66,1,0,0,1,0,0,0,0,0,0,2,39,5,4,2,11,1,0.32,0.06,0.38,0.66
661,Crystal Palace,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
661,Chelsea,1,7,16,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,3,0,0.14,0.02,0.16,0.83
661,Man Utd,1,8,28,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.07,0.00,0.07,0.64
661,Brentford,2,9,90,0,0,0,3,0,0,0,0,0,0,0,0,4,1,0,5,1,0.35,0.01,0.36,2.75
661,Aston Villa,2,10,76,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.00,0.05,0.05,0.30
661,Man City,1,11,55,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,1,1,0.00,0.03,0.03,1.32
661,Nott'm Forest,1,12,35,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,2,0,0.00,0.01,0.01,0.90
661,West Ham,1,13,22,0,0,0,0,0,0,0,0,0,0,0,-2,1,0,1,2,0,0.04,0.01,0.05,0.16
662,Man Utd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
662,Leeds,1,2,26,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,0.00,0.00,0.00,0.00
662,Liverpool,2,3,85,0,0,0,1,0,0,0,0,0,0,0,14,5,3,4,9,0,0.00,0.00,0.00,0.52
662,Nott'm Forest,7,4,90,0,0,1,0,0,0,0,0,0,0,1,32,6,6,2,8,1,0.00,0.04,0.04,0.20
662,Man City,1,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.00,0.00,0.00,0.00
662,Newcastle,1,6,45,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,4,1,0.00,0.00,0.00,0.41
662,West Ham,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
662,Fulham,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
662,Crystal Palace,1,9,45,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,5,0,0.00,0.05,0.05,0.39
662,Burnley,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
662,Sunderland,1,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.11
662,Spurs,1,12,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0.00,0.00,0.00
662,Chelsea,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
663,Man City,1,1,17,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,3,0,0.00,0.02,0.02,0.24
663,Bournemouth,1,2,55,0,0,0,1,0,0,0,0,0,0,0,4,1,2,4,7,1,0.13,0.01,0.14,0.83
663,Everton,2,3,63,0,0,0,3,0,0,0,0,0,0,0,13,0,1,6,7,1,0.04,0.02,0.06,1.75
663,Newcastle,1,4,24,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0.04,0.00,0.04,0.20
663,Leeds,1,5,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.00,0.06,0.06,0.00
663,Spurs,5,6,90,0,0,1,0,0,0,0,0,0,0,0,17,3,6,5,14,1,0.06,0.13,0.19,0.81
663,Brighton,3,7,90,0,0,0,1,0,0,0,0,0,0,1,22,2,4,4,10,1,0.33,0.02,0.35,1.15
663,Sunderland,2,8,76,0,0,0,1,0,0,0,0,0,0,0,17,2,5,2,9,1,0.04,0.04,0.08,0.65
663,Burnley,2,9,67,0,0,0,2,0,0,0,0,0,0,0,3,2,2,1,5,1,0.53,0.04,0.57,1.05
663,Fulham,1,10,45,0,0,0,1,0,0,0,0,0,0,0,6,0,3,2,5,1,0.00,0.01,0.01,0.30
663,Chelsea,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
663,Crystal Palace,1,12,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.82,0.06,0.88,0.09
663,Aston Villa,1,13,87,0,0,0,1,0,0,0,1,0,0,0,6,2,5,1,8,1,0.09,0.02,0.11,0.97
664,Brighton,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Man Utd,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Chelsea,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Leeds,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Brentford,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Aston Villa,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Bournemouth,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Arsenal,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Newcastle,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Wolves,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Everton,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Sunderland,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
664,Spurs,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
665,Everton,6,1,90,0,0,1,0,0,0,0,0,0,1,0,24,2,8,0,0,1,0.00,0.00,0.00,0.55
665,Arsenal,0,2,90,0,0,0,5,0,0,0,0,0,0,0,-13,0,4,0,0,1,0.00,0.00,0.00,2.88
665,Newcastle,6,3,90,0,0,1,0,0,0,0,0,0,2,0,25,1,8,0,0,1,0.00,0.00,0.00,0.46
665,Fulham,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
665,Wolves,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
665,Bournemouth,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
665,Spurs,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
665,Burnley,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
665,West Ham,1,9,90,0,0,0,1,0,0,0,1,0,2,0,8,3,8,0,0,1,0.00,0.00,0.00,0.65
665,Brighton,2,10,90,0,0,0,3,0,0,0,0,0,4,0,9,0,5,0,0,1,0.00,0.00,0.00,3.07
665,Nott'm Forest,2,11,90,0,0,0,3,0,0,0,0,0,3,0,7,1,7,0,0,1,0.00,0.00,0.00,2.55
665,Aston Villa,1,12,90,0,0,0,2,0,0,0,0,0,2,0,1,1,2,0,0,1,0.00,0.00,0.00,1.58
665,Man City,3,13,90,0,0,0,3,0,0,0,0,0,6,0,13,1,8,0,0,1,0.00,0.00,0.00,3.10
666,Man Utd,1,1,59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0.00,0.06,0.06,0.70
666,Leeds,12,2,90,2,0,1,0,0,0,0,0,0,0,2,44,2,3,0,5,1,1.28,0.03,1.31,0.17
666,Liverpool,1,3,90,0,0,0,1,0,0,0,1,0,0,0,8,1,1,0,2,1,0.00,0.16,0.16,0.52
666,Nott'm Forest,6,4,67,1,0,1,0,0,0,0,0,0,0,0,30,1,1,1,3,1,0.84,0.02,0.86,0.10
666,Man City,2,5,90,0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,3,1,0.00,0.01,0.01,0.89
666,Newcastle,2,6,90,0,0,0,1,0,0,0,0,0,0,0,9,1,4,1,6,1,0.26,0.12,0.38,0.61
666,West Ham,2,7,90,0,0,1,0,0,0,0,0,0,0,0,-1,0,1,0,1,1,0.63,0.05,0.68,0.49
666,Fulham,2,8,90,0,0,1,0,0,0,0,0,0,0,0,11,0,2,0,2,1,0.40,0.02,0.42,0.44
666,Crystal Palace,2,9,90,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0.17,0.02,0.19,0.47
666,Burnley,7,10,45,1,0,0,0,0,0,0,0,0,0,2,39,0,2,0,2,1,0.87,0.17,1.04,0.00
666,Sunderland,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
666,Spurs,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
666,Chelsea,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Leeds,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Brighton,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Wolves,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Aston Villa,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Liverpool,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,West Ham,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Crystal Palace,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Man City,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Spurs,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Sunderland,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Fulham,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Man Utd,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
667,Newcastle,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
668,West Ham,3,1,90,0,0,1,0,0,0,0,0,0,0,0,10,3,2,1,6,1,0.00,0.04,0.04,0.56
668,Burnley,4,2,90,0,0,0,2,0,0,0,0,0,0,0,14,5,6,2,13,1,0.05,0.06,0.11,1.00
668,Brentford,4,3,90,0,1,0,1,0,0,0,1,0,0,0,28,6,4,1,11,1,0.00,0.10,0.10,1.20
668,Crystal Palace,5,4,90,0,0,1,0,0,0,0,0,0,0,0,20,10,6,2,18,1,0.00,0.11,0.11,1.77
668,Aston Villa,4,5,90,0,1,0,1,0,0,0,1,0,0,0,20,1,3,4,8,1,0.07,0.09,0.16,0.71
668,Nott'm Forest,9,6,90,0,1,1,0,0,0,0,0,0,0,1,33,11,7,2,20,1,0.00,0.23,0.23,1.68
668,Man Utd,3,7,90,0,0,0,2,0,0,0,1,0,0,0,18,5,8,0,13,1,0.02,0.09,0.11,1.84
668,Wolves,5,8,90,0,0,1,0,0,0,0,0,0,0,0,15,6,5,1,12,1,0.03,0.06,0.09,0.83
668,Chelsea,2,9,90,0,0,0,1,0,0,0,0,0,0,0,13,3,2,4,9,1,0.15,0.02,0.17,0.90
668,Everton,10,10,90,1,0,0,1,0,0,0,0,0,0,3,48,1,6,3,10,1,0.04,0.32,0.36,0.86
668,Arsenal,3,11,90,0,0,0,2,0,0,0,1,0,0,0,15,9,1,3,13,1,0.00,0.01,0.01,1.91
668,Fulham,2,12,90,0,0,0,1,0,0,0,0,0,0,0,15,3,5,1,9,1,0.01,0.06,0.07,2.16
668,Bournemouth,5,13,90,0,1,0,2,0,0,0,0,0,0,0,18,1,5,0,6,1,0.00,0.13,0.13,1.86
669,Brentford,9,1,78,1,0,0,1,0,0,0,0,0,0,2,29,0,3,0,3,1,0.10,0.01,0.11,1.50
669,Crystal Palace,7,2,70,0,1,0,1,0,0,0,0,0,0,2,21,2,3,0,5,1,0.00,0.35,0.35,1.10
669,West Ham,1,3,57,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,6,1,0.00,0.00,0.00,0.47
669,Arsenal,2,4,90,0,0,0,3,0,0,0,0,0,0,0,10,2,2,1,5,1,0.00,0.03,0.03,1.84
669,Burnley,2,5,75,0,0,0,1,0,0,0,0,0,0,0,10,2,3,1,6,1,0.00,0.18,0.18,0.68
669,Sunderland,1,6,59,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,2,1,0.05,0.01,0.06,0.74
669,Newcastle,2,7,64,0,0,0,1,0,0,0,0,0,0,0,11,1,5,1,7,1,0.00,0.06,0.06,1.03
669,Chelsea,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
669,Bournemouth,2,9,82,0,0,0,2,0,0,0,0,0,0,0,9,2,8,1,11,1,0.05,0.01,0.06,0.59
669,Man Utd,1,10,90,0,0,0,2,0,0,0,1,0,0,0,2,1,1,3,5,1,0.02,0.05,0.07,1.12
669,Leeds,5,11,90,0,1,0,1,0,0,0,0,0,0,0,21,3,5,3,11,1,0.12,0.47,0.59,0.69
669,Liverpool,3,12,85,0,0,1,0,0,0,0,0,0,0,0,7,3,4,1,8,1,0.13,0.01,0.14,1.73
669,Brighton,1,13,45,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,3,1,0.06,0.01,0.07,1.12
670,West Ham,8,1,90,0,0,1,0,0,0,0,0,0,4,1,31,3,10,0,0,1,0.00,0.00,0.00,0.56
670,Burnley,1,2,90,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,0,1,0.00,0.00,0.00,1.00
670,Brentford,8,3,90,0,0,0,1,0,1,0,0,0,3,0,23,0,9,0,0,1,0.00,0.00,0.00,1.20
670,Crystal Palace,10,4,90,0,0,1,0,0,0,0,1,0,6,3,39,1,15,0,0,1,0.00,0.00,0.00,1.77
670,Aston Villa,2,5,90,0,0,0,1,0,0,0,0,0,1,0,3,1,5,0,0,1,0.00,0.00,0.00,0.71
670,Nott'm Forest,10,6,90,0,0,1,0,0,0,0,0,0,6,2,39,1,11,0,0,1,0.00,0.01,0.01,1.68
670,Man Utd,2,7,90,0,0,0,2,0,0,0,0,0,4,0,12,0,14,0,0,1,0.00,0.00,0.00,1.84
670,Wolves,7,8,90,0,0,1,0,0,0,0,0,0,3,0,28,0,6,0,0,1,0.00,0.00,0.00,0.83
670,Chelsea,4,9,90,0,0,0,1,0,0,0,0,0,6,0,22,2,11,0,0,1,0.00,0.00,0.00,0.90
670,Everton,2,10,90,0,0,0,1,0,0,0,0,0,1,0,9,0,12,0,0,1,0.00,0.00,0.00,0.86
670,Arsenal,2,11,90,0,0,0,2,0,0,0,0,0,5,0,16,1,11,0,0,1,0.00,0.00,0.00,1.91
670,Fulham,3,12,90,0,0,0,1,0,0,0,0,0,4,0,19,1,8,0,0,1,0.00,0.00,0.00,2.16
670,Bournemouth,1,13,90,0,0,0,2,0,0,0,1,0,4,0,12,1,9,0,0,1,0.00,0.02,0.02,1.86
671,Sunderland,1,1,19,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0.02,0.00,0.02,0.08
671,Chelsea,1,2,45,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0.03,0.04,0.07,1.12
671,Nott'm Forest,7,3,26,1,0,0,0,0,0,0,0,0,0,2,35,0,0,0,0,0,1.04,0.00,1.04,0.19
671,Spurs,1,4,22,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0.00,0.00,0.00,0.51
671,Crystal Palace,1,5,58,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,1,0.00,0.00,0.00,1.76
671,Everton,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
671,Arsenal,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
671,Brentford,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
671,Leeds,2,9,65,0,0,1,0,0,0,0,0,0,0,0,9,0,2,0,2,0,0.09,0.01,0.10,0.80
671,Newcastle,2,10,60,0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,2,1,0.03,0.00,0.03,0.30
671,Burnley,7,11,70,1,0,0,1,0,0,0,0,0,0,1,33,0,2,0,2,1,0.92,0.02,0.94,0.44
671,Bournemouth,12,12,51,2,0,0,0,0,0,0,0,0,0,3,54,2,1,0,3,1,0.49,0.00,0.49,0.56
671,Liverpool,2,13,77,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,1,1,0.08,0.01,0.09,0.90
672,Crystal Palace,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,West Ham,0,2,21,0,0,0,0,0,0,0,1,0,0,0,-2,1,1,0,1,0,0.00,0.00,0.00,0.44
672,Fulham,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,Brentford,0,4,45,0,0,0,1,0,0,0,1,0,0,0,-6,1,2,0,1,1,0.00,0.01,0.01,0.55
672,Man Utd,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,Brighton,2,6,78,0,0,0,1,0,0,0,0,0,0,0,7,1,2,1,2,1,0.00,0.00,0.00,1.05
672,Liverpool,1,7,22,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,4,0,0.00,0.00,0.00,0.47
672,Nott'm Forest,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,Sunderland,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,Spurs,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,Wolves,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,Burnley,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
672,Arsenal,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
673,Burnley,1,1,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.00,0.00,0.00,0.00
673,Man City,11,2,90,1,0,1,0,0,0,0,0,0,0,3,31,3,2,4,9,1,0.14,0.00,0.14,1.55
673,Bournemouth,1,3,53,0,0,0,1,0,0,0,0,0,0,0,6,2,2,2,6,1,0.00,0.01,0.01,1.28
673,West Ham,3,4,90,0,0,1,0,0,0,0,0,0,0,0,18,0,1,6,7,1,0.22,0.03,0.25,0.60
673,Brighton,4,5,90,0,0,0,2,0,0,0,0,0,0,0,19,3,4,7,14,1,0.00,0.02,0.02,1.32
673,Wolves,9,6,90,1,0,0,1,0,0,0,1,0,0,3,33,3,4,4,11,1,0.08,0.01,0.09,1.15
673,Leeds,1,7,90,0,0,0,1,0,0,0,1,0,0,0,6,4,1,2,7,1,0.10,0.01,0.11,1.68
673,Aston Villa,9,8,90,0,1,0,2,0,0,0,0,0,0,2,35,3,3,10,16,1,0.07,0.22,0.29,0.32
673,Everton,5,9,90,0,0,1,0,0,0,0,0,0,0,0,21,6,4,4,14,1,0.00,0.01,0.01,1.53
673,Chelsea,4,10,90,0,0,0,1,0,0,0,0,0,0,0,16,3,8,5,16,1,0.00,0.00,0.00,3.68
673,Man Utd,3,11,78,0,0,0,1,0,0,0,1,0,0,0,18,2,5,5,12,1,0.05,0.02,0.07,0.52
673,Arsenal,8,12,90,0,1,0,4,0,0,0,0,0,0,1,31,3,3,8,14,1,0.00,0.00,0.00,1.93
673,Fulham,1,13,59,0,0,0,2,0,0,0,0,0,0,0,8,3,1,1,5,1,0.00,0.05,0.05,0.30
674,Aston Villa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Liverpool,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Leeds,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Wolves,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Bournemouth,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Arsenal,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Nott'm Forest,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Brighton,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Fulham,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,West Ham,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Brentford,0,11,13,0,0,0,2,0,0,0,0,0,1,0,-2,0,0,0,0,0,0.00,0.00,0.00,1.82
674,Man City,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
674,Everton,2,13,90,0,0,0,1,0,0,0,0,0,1,0,7,0,5,0,0,1,0.00,0.00,0.00,1.00
675,Brentford,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Crystal Palace,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,West Ham,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Arsenal,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Burnley,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Sunderland,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Newcastle,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Chelsea,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Bournemouth,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
675,Man Utd,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
