id,assists,bonus,bps,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,defensive_contribution,defensive_contribution_per_90,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,web_name,goals_conceded,goals_conceded_per_90,goals_scored,minutes,now_cost,own_goals,penalties_missed,penalties_saved,position,recoveries,red_cards,saves,selected_by_percent,starts_per_90,tackles,team,team_name,total_points,transfers_in,transfers_out,yellow_cards
449,12,25,631,3,0.14,53,210,9.52,6.70,0.3,14.86,0.67,8.16,27.96,1.27,0.37,5.4,B.Fernandes,33,1.5,6,1985,99,0,2,0,Midfielder,119,0,0,37.2,1.04,38,14,Man Utd,143,7335184,5374742,2
450,2,10,372,5,0.28,26,132,7.3,2.30,0.13,7.43,0.41,5.13,21.95,1.21,0.28,4.6,Cunha,23,1.27,6,1627,81,0,0,0,Midfielder,80,0,0,8.1,1.05,26,14,Man Utd,93,2990148,3003431,1
451,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Rashford,0,0.0,0,0,70,0,0,0,Midfielder,0,0,0,0.0,0.0,0,14,Man Utd,0,0,2117,0
452,4,6,349,4,0.22,36,144,7.85,3.23,0.18,7.19,0.4,3.96,20.63,1.13,0.22,1.6,Amad,23,1.25,2,1650,62,0,0,0,Midfielder,78,0,0,1.8,1.04,30,14,Man Utd,67,417309,547163,2
453,3,2,151,4,0.4,7,49,4.96,2.57,0.26,5.06,0.51,2.49,16.16,1.64,0.25,0.4,Garnacho,12,1.21,1,889,64,0,0,0,Midfielder,34,0,0,0.5,1.21,8,7,Chelsea,42,235083,225201,1
454,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Antony,0,0.0,0,0,59,0,0,0,Midfielder,0,0,0,0.1,0.0,0,14,Man Utd,0,1511,10698,0
455,0,3,164,3,0.33,7,62,6.87,1.40,0.16,2.94,0.33,1.54,10.30,1.14,0.17,0.0,Mount,14,1.55,3,812,59,0,0,0,Midfielder,41,0,0,0.3,1.11,14,14,Man Utd,46,183689,196805,0
456,1,0,97,1,0.15,11,31,4.65,1.44,0.22,2.02,0.31,0.58,9.13,1.37,0.09,2.0,Sancho,4,0.6,0,600,58,0,0,0,Midfielder,15,0,0,0.2,0.9,5,2,Aston Villa,24,48562,47051,0
457,4,14,414,7,0.37,77,222,11.59,2.42,0.13,6.53,0.34,4.11,18.89,0.99,0.21,4.0,Casemiro,20,1.04,5,1724,56,0,0,0,Midfielder,89,1,0,2.4,1.2,56,14,Man Utd,110,595906,345445,6
458,2,0,142,2,0.27,20,72,9.56,0.56,0.07,0.73,0.09,0.17,9.42,1.25,0.02,3.4,Mainoo,12,1.59,0,678,46,0,0,0,Midfielder,36,0,0,1.4,0.66,16,14,Man Utd,32,196602,121713,0
459,0,0,155,1,0.12,34,122,14.68,0.15,0.02,0.46,0.06,0.31,14.56,1.75,0.04,0.4,Ugarte,20,2.41,0,748,47,0,0,0,Midfielder,47,0,0,0.2,0.84,41,14,Man Utd,31,29400,37260,1
460,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Collyer,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,14,Man Utd,0,505,9595,0
461,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Fitzgerald,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.0,0.0,0,14,Man Utd,0,3211,4745,0
462,0,0,10,0,0.0,2,11,9.25,0.02,0.02,0.05,0.05,0.03,1.86,1.56,0.03,0.0,J.Fletcher,0,0.0,0,107,43,0,0,0,Midfielder,4,0,0,0.1,0.0,5,14,Man Utd,3,14629,12411,0
463,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Kone,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.1,0.0,0,14,Man Utd,0,9069,13039,0
464,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Moorhouse,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,14,Man Utd,0,723,2846,0
465,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Højlund,0,0.0,0,0,63,0,0,0,Forward,0,0,0,0.3,0.0,0,14,Man Utd,0,5437,56571,0
466,1,6,117,1,0.18,11,36,6.59,0.29,0.05,2.15,0.39,1.86,6.99,1.28,0.34,0.4,Zirkzee,7,1.28,2,492,58,0,0,0,Forward,17,0,0,0.4,0.73,8,14,Man Utd,35,107180,127411,1
467,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Obi,0,0.0,0,0,42,0,0,0,Forward,0,0,0,1.6,0.0,0,14,Man Utd,0,270733,356142,0
468,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Wheatley,0,0.0,0,0,45,0,0,0,Forward,0,0,0,0.1,0.0,0,14,Man Utd,0,4530,14727,0
469,1,3,338,7,0.34,31,0,0.0,0.00,0.0,0.16,0.01,0.16,24.88,1.19,0.01,2.0,Pope,29,1.39,0,1876,51,0,0,0,Goalkeeper,199,0,65,4.6,1.01,1,15,Newcastle,81,1491038,1522632,1
470,0,7,350,3,0.11,49,0,0.0,0.03,0.0,0.03,0.0,0.00,53.71,1.99,0.0,1.2,Dúbravka,52,1.93,0,2430,40,0,0,0,Goalkeeper,214,0,101,32.6,1.0,1,3,Burnley,78,1666159,1371371,1
471,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Gillespie,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.1,0.0,0,15,Newcastle,0,6507,10285,0
472,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Odysseas,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.0,0.0,0,15,Newcastle,0,0,2454,0
473,2,4,254,3,0.19,85,124,8.03,1.81,0.12,2.47,0.16,0.66,21.16,1.37,0.04,2.4,Hall,26,1.68,1,1389,53,0,0,0,Defender,86,0,0,2.4,0.97,39,15,Newcastle,63,589703,527272,2
474,0,0,186,4,0.33,101,115,9.5,0.60,0.05,1.57,0.13,0.97,13.85,1.14,0.08,0.0,Schär,13,1.07,0,1089,52,0,0,0,Defender,42,0,0,1.2,0.91,14,15,Newcastle,51,296766,489445,1
475,1,4,206,4,0.34,96,105,8.92,0.28,0.02,1.56,0.13,1.28,14.57,1.24,0.11,2.4,Botman,17,1.44,1,1060,49,1,0,0,Defender,61,0,0,0.4,1.02,9,15,Newcastle,53,75833,101161,1
476,3,5,207,6,0.35,130,158,9.31,0.31,0.02,0.50,0.03,0.19,18.00,1.06,0.01,1.0,Burn,24,1.41,0,1528,50,0,0,0,Defender,56,1,0,3.3,1.06,28,15,Newcastle,72,1492745,1653497,6
477,1,3,218,5,0.43,39,58,4.98,0.57,0.05,0.69,0.06,0.12,11.00,0.94,0.01,0.0,Livramento,10,0.86,0,1048,49,0,0,0,Defender,68,0,0,1.9,0.94,19,15,Newcastle,49,1089551,1374657,1
478,0,2,177,5,0.37,40,58,4.25,1.77,0.13,1.82,0.13,0.05,15.82,1.16,0.0,1.0,Trippier,21,1.54,0,1228,49,0,0,0,Defender,56,0,0,1.3,1.03,18,15,Newcastle,41,242584,371161,2
479,0,0,-8,0,0.0,1,1,2.0,0.00,0.0,0.00,0.0,0.00,0.25,0.5,0.0,0.0,Krafth,2,4.0,0,45,43,0,0,0,Defender,0,0,0,0.0,2.0,0,15,Newcastle,0,1520,5119,0
480,0,0,0,0,0.0,5,5,23.68,0.00,0.0,0.04,0.19,0.04,0.55,2.61,0.19,0.0,Lascelles,2,9.47,0,19,43,0,0,0,Defender,0,0,0,0.0,0.0,0,15,Newcastle,1,2754,8960,0
481,0,0,-1,0,0.0,1,1,90.0,0.00,0.0,0.00,0.0,0.00,0.27,24.3,0.0,0.2,A.Murphy,1,90.0,0,1,38,0,0,0,Defender,0,0,0,0.7,0.0,0,15,Newcastle,1,76429,99332,0
482,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ashby,0,0.0,0,0,39,0,0,0,Defender,0,0,0,0.1,0.0,0,15,Newcastle,0,8541,16752,0
483,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Pivas,0,0.0,0,0,38,0,0,0,Defender,0,0,0,0.4,0.0,0,15,Newcastle,0,64647,47154,0
484,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Targett,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.1,0.0,0,15,Newcastle,0,3759,45140,0
485,4,4,241,6,0.39,11,66,4.3,3.14,0.2,8.89,0.57,5.75,17.13,1.12,0.37,3.0,Gordon,25,1.63,3,1381,72,0,0,0,Midfielder,41,1,0,2.4,1.24,14,15,Newcastle,68,1474581,1438237,3
486,1,0,131,2,0.18,6,39,3.53,1.38,0.13,2.63,0.24,1.25,14.44,1.31,0.11,1.6,Elanga,22,1.99,0,993,65,0,0,0,Midfielder,23,0,0,2.6,0.91,10,15,Newcastle,36,554280,1179792,0
487,0,8,245,4,0.26,15,75,4.81,2.00,0.13,7.52,0.48,5.52,19.00,1.22,0.35,1.6,Barnes,21,1.35,5,1404,61,0,0,0,Midfielder,50,0,0,1.2,0.9,10,15,Newcastle,76,713988,638329,1
488,6,19,584,6,0.27,43,200,8.92,3.62,0.16,8.44,0.37,4.82,26.13,1.16,0.21,2.8,Bruno G.,31,1.38,9,2019,69,0,0,0,Midfielder,107,0,0,7.3,0.98,50,15,Newcastle,134,4037783,3436561,5
489,1,2,219,6,0.49,13,52,4.28,2.34,0.19,5.12,0.42,2.78,14.11,1.16,0.23,0.6,J.Murphy,12,0.99,2,1094,59,0,0,0,Midfielder,30,0,0,0.6,1.07,9,15,Newcastle,54,158543,344303,1
490,0,2,238,5,0.32,56,174,11.23,0.98,0.06,2.76,0.17,1.78,17.82,1.15,0.11,0.0,Joelinton,18,1.16,2,1394,59,0,0,0,Midfielder,87,0,0,0.3,1.1,31,15,Newcastle,56,71521,102647,7
491,1,1,347,7,0.34,55,197,9.55,1.78,0.09,3.28,0.16,1.50,23.65,1.15,0.07,2.2,Tonali,27,1.31,0,1857,53,0,0,0,Midfielder,115,0,0,1.0,1.11,27,15,Newcastle,63,192503,303882,3
492,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Antoñito C.,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,15,Newcastle,0,655,3569,0
493,2,4,234,1,0.1,25,100,9.54,1.48,0.14,2.31,0.22,0.83,13.95,1.33,0.08,0.8,Longstaff,19,1.81,1,943,48,0,0,0,Midfielder,38,0,0,0.2,0.95,37,11,Leeds,44,177035,180298,2
494,0,0,78,2,0.36,6,53,9.5,0.35,0.06,1.13,0.2,0.78,9.61,1.72,0.14,1.2,Willock,11,1.97,0,502,50,0,0,0,Midfielder,32,0,0,0.1,1.08,15,15,Newcastle,20,12306,11618,2
495,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Hayden,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,15,Newcastle,0,0,1609,0
496,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Kuol,0,0.0,0,0,44,0,0,0,Midfielder,0,0,0,0.0,0.0,0,15,Newcastle,0,2219,7371,0
497,3,4,271,2,0.16,42,123,9.77,2.00,0.16,3.36,0.27,1.36,13.65,1.08,0.11,0.4,L.Miley,16,1.27,1,1133,45,0,0,0,Midfielder,57,0,0,2.6,0.87,24,15,Newcastle,58,640802,607229,0
498,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,White,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,15,Newcastle,0,117,1244,0
499,1,2,96,1,0.18,6,23,4.13,0.07,0.01,2.11,0.38,2.04,5.10,0.92,0.37,0.0,Isak,7,1.26,2,501,103,0,0,0,Forward,11,0,0,3.5,1.08,6,12,Liverpool,29,1797115,2412482,0
500,1,0,70,1,0.35,1,10,3.49,0.04,0.01,0.68,0.23,0.64,4.47,1.56,0.22,0.8,Osula,6,2.09,1,258,54,0,0,0,Forward,8,0,0,0.2,0.35,1,15,Newcastle,22,70186,86194,0
501,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Neave,0,0.0,0,0,43,0,0,0,Forward,0,0,0,0.3,0.0,0,15,Newcastle,0,24799,34593,0
502,0,3,241,4,0.21,21,0,0.0,0.06,0.0,0.06,0.0,0.00,28.29,1.52,0.0,1.4,Sels,27,1.45,0,1677,46,0,0,0,Goalkeeper,126,0,55,4.9,1.02,1,16,Nott'm Forest,61,406553,2018164,1
503,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,C.Miguel,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.1,0.0,0,16,Nott'm Forest,0,448,15587,0
504,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Turner,0,0.0,0,0,40,0,0,0,Goalkeeper,0,0,0,0.1,0.0,0,16,Nott'm Forest,0,0,15643,0
505,0,1,265,6,0.22,207,226,8.37,0.41,0.02,1.21,0.05,0.80,39.31,1.46,0.03,4.4,Milenković,39,1.44,0,2430,51,1,0,0,Defender,77,0,0,3.2,1.0,19,16,Nott'm Forest,80,344877,1045841,5
506,0,3,257,4,0.22,148,176,9.66,0.45,0.02,1.03,0.05,0.58,26.36,1.45,0.03,2.4,Murillo,24,1.32,1,1639,52,1,0,0,Defender,82,0,0,1.9,1.04,28,16,Nott'm Forest,66,254806,789858,3
507,1,3,140,3,0.28,62,75,6.97,0.63,0.06,0.91,0.09,0.28,17.66,1.64,0.03,4.4,Aina,13,1.21,0,968,47,0,0,0,Defender,60,0,0,2.3,1.02,13,16,Nott'm Forest,36,314043,1610365,3
508,1,9,382,6,0.24,109,181,7.1,2.88,0.11,4.42,0.17,1.54,35.73,1.4,0.06,3.6,N.Williams,36,1.41,1,2294,47,0,0,0,Defender,116,1,0,2.9,1.02,72,16,Nott'm Forest,83,387034,1154953,4
509,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,David Carmo,0,0.0,0,0,45,0,0,0,Defender,0,0,0,0.0,0.0,0,16,Nott'm Forest,0,427,4403,0
510,0,0,9,0,0.0,9,11,11.0,0.00,0.0,0.00,0.0,0.00,3.28,3.28,0.0,0.0,Jair Cunha,2,2.0,0,90,42,0,0,0,Defender,1,0,0,0.1,1.0,2,16,Nott'm Forest,3,3253,8226,0
511,0,1,131,2,0.19,74,98,9.41,0.08,0.01,0.91,0.09,0.83,14.04,1.35,0.08,2.6,Morato,17,1.63,0,937,43,0,0,0,Defender,46,0,0,0.1,0.96,24,16,Nott'm Forest,34,8866,12932,4
512,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,O.Richards,0,0.0,0,0,45,0,0,0,Defender,0,0,0,0.0,0.0,0,16,Nott'm Forest,0,345,4117,0
513,0,0,1,0,0.0,8,10,7.5,0.01,0.01,0.01,0.01,0.00,3.13,2.35,0.0,0.2,Abbott,4,3.0,0,120,38,0,0,0,Defender,8,0,0,0.3,0.75,2,16,Nott'm Forest,2,27870,28043,0
514,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Boly,0,0.0,0,0,38,0,0,0,Defender,0,0,0,0.4,0.0,0,16,Nott'm Forest,0,42055,63364,0
515,2,8,415,7,0.27,38,131,5.13,2.04,0.08,8.75,0.34,6.71,37.53,1.47,0.26,4.2,Gibbs-White,35,1.37,6,2298,73,0,0,0,Midfielder,79,0,0,3.4,1.02,14,16,Nott'm Forest,105,868459,1088723,1
516,1,6,285,5,0.29,20,91,5.34,2.13,0.12,4.87,0.28,2.74,25.99,1.52,0.16,2.4,Hudson-Odoi,23,1.35,3,1534,57,0,0,0,Midfielder,59,0,0,0.7,1.0,12,16,Nott'm Forest,68,262477,331465,0
517,3,7,542,7,0.26,73,381,14.19,2.93,0.11,5.21,0.19,2.28,38.09,1.42,0.08,5.2,Anderson,38,1.42,1,2416,54,0,0,0,Midfielder,232,0,0,6.1,1.01,76,16,Nott'm Forest,118,1249544,1211453,4
518,0,0,6,0,0.0,1,3,24.55,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Jota,0,0.0,0,11,54,0,0,0,Midfielder,0,0,0,0.0,0.0,2,16,Nott'm Forest,1,1029,9126,0
519,0,3,140,3,0.33,19,86,9.4,0.39,0.04,1.48,0.16,1.09,15.97,1.75,0.12,1.2,Dominguez,16,1.75,1,823,50,0,0,0,Midfielder,32,0,0,0.0,1.31,35,16,Nott'm Forest,34,5039,3304,2
520,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,O'Brien,0,0.0,0,0,50,0,0,0,Midfielder,0,0,0,0.0,0.0,0,16,Nott'm Forest,0,0,117,0
521,2,2,265,6,0.38,60,171,10.96,1.46,0.09,2.54,0.16,1.08,23.29,1.49,0.07,3.0,Sangaré,18,1.15,2,1404,49,0,0,0,Midfielder,67,0,0,0.1,1.09,44,16,Nott'm Forest,65,10299,12145,3
522,1,0,77,0,0.0,17,36,8.83,0.19,0.05,0.29,0.07,0.10,3.69,0.9,0.02,0.4,Yates,5,1.23,0,367,47,0,0,0,Midfielder,11,0,0,0.1,0.25,8,16,Nott'm Forest,17,9745,19011,1
523,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Da Silva Moreira,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.1,0.0,0,16,Nott'm Forest,0,2458,16639,0
524,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Stamenic,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,16,Nott'm Forest,0,245,5696,0
525,0,3,85,1,0.17,6,14,2.34,0.11,0.02,2.92,0.49,2.81,7.84,1.31,0.47,0.0,Wood,8,1.34,2,538,72,0,0,0,Forward,7,0,0,4.6,1.17,1,16,Nott'm Forest,25,2133509,3386416,0
526,2,6,187,6,0.36,22,73,4.37,0.86,0.05,4.99,0.3,4.13,26.07,1.56,0.25,3.0,Igor Jesus,27,1.62,2,1502,58,0,0,0,Forward,34,0,0,1.3,1.08,17,16,Nott'm Forest,61,413034,371557,0
527,0,1,59,0,0.0,4,12,5.29,0.39,0.17,1.24,0.55,0.85,3.39,1.5,0.38,1.2,Awoniyi,2,0.88,1,204,52,0,0,0,Forward,7,0,0,0.3,0.44,1,16,Nott'm Forest,13,35565,91891,0
528,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Patterson,0,0.0,0,0,42,0,0,0,Goalkeeper,0,0,0,0.2,0.0,0,17,Sunderland,0,10565,33674,0
529,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Moore,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.4,0.0,0,17,Sunderland,0,18012,33075,0
530,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Nna Noukeu,0,0.0,0,0,39,0,0,0,Goalkeeper,0,0,0,0.1,0.0,0,17,Sunderland,0,7473,12836,0
531,2,8,312,5,0.26,184,211,10.78,0.55,0.03,2.78,0.14,2.23,26.95,1.38,0.11,4.5,Ballard,26,1.33,2,1761,46,0,0,0,Defender,45,0,0,3.1,0.97,27,17,Sunderland,101,1088934,956758,3
532,1,4,258,7,0.28,102,151,6.12,0.98,0.04,2.56,0.1,1.58,35.98,1.46,0.06,2.2,Hume,30,1.22,0,2219,45,0,0,0,Defender,76,0,0,0.3,1.01,49,17,Sunderland,75,73621,67909,7
533,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Alese,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,17,Sunderland,0,611,851,0
534,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Anderson,0,0.0,0,0,38,0,0,0,Defender,0,0,0,0.3,0.0,0,17,Sunderland,0,39413,63477,0
535,0,0,44,1,0.3,18,26,7.91,0.02,0.01,0.02,0.01,0.00,6.04,1.84,0.0,0.0,Cirkin,2,0.61,0,296,40,0,0,0,Defender,7,0,0,0.1,0.91,8,17,Sunderland,13,7304,5624,1
536,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Hjelde,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.0,0.0,0,17,Sunderland,0,1255,1389,0
537,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Huggins,0,0.0,0,0,40,0,0,0,Defender,0,0,0,0.1,0.0,0,17,Sunderland,0,1038,16103,0
538,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Johnson,0,0.0,0,0,38,0,0,0,Defender,0,0,0,0.2,0.0,0,17,Sunderland,0,23261,32298,0
539,0,0,6,0,0.0,1,3,12.27,0.00,0.0,0.00,0.0,0.00,0.86,3.52,0.0,0.2,O'Nien,0,0.0,0,22,40,0,0,0,Defender,1,1,0,0.1,0.0,2,17,Sunderland,2,6839,7180,0
540,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Pembele,0,0.0,0,0,39,0,0,0,Defender,0,0,0,0.3,0.0,0,17,Sunderland,0,47547,46915,0
541,2,5,181,4,0.25,95,122,7.69,0.46,0.03,0.59,0.04,0.13,19.99,1.26,0.01,3.2,Reinildo,20,1.26,0,1427,38,0,0,0,Defender,67,1,0,3.2,1.07,27,17,Sunderland,51,612041,1012808,6
542,0,0,11,0,0.0,8,12,8.12,0.01,0.01,0.01,0.01,0.00,1.33,0.9,0.0,0.0,Seelt,2,1.35,0,133,40,0,0,0,Defender,6,0,0,0.1,0.68,4,17,Sunderland,2,3016,25142,0
543,1,3,81,4,0.55,13,45,6.24,0.62,0.09,0.97,0.14,0.35,11.30,1.57,0.05,0.0,Adingra,8,1.11,1,649,49,0,0,0,Midfielder,21,0,0,0.4,1.25,11,17,Sunderland,34,90681,228997,2
544,2,3,96,3,0.36,13,44,5.32,0.40,0.05,1.35,0.16,0.95,10.10,1.22,0.11,4.8,Diarra,8,0.97,1,745,53,0,0,0,Midfielder,24,0,0,0.1,0.97,7,17,Sunderland,32,11818,17732,3
545,0,0,4,0,0.0,0,1,3.33,0.02,0.07,0.05,0.17,0.03,0.66,2.2,0.1,0.0,Roberts,1,3.33,0,27,54,0,0,0,Midfielder,1,0,0,0.0,0.0,0,17,Sunderland,1,462,4075,0
546,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Aleksić,0,0.0,0,0,49,0,0,0,Midfielder,0,0,0,0.0,0.0,0,17,Sunderland,0,421,3422,0
547,4,8,404,7,0.3,59,223,9.49,2.81,0.12,7.37,0.31,4.56,34.51,1.47,0.19,4.8,E.Le Fée,30,1.28,4,2115,49,0,1,0,Midfielder,105,0,0,1.2,1.02,59,17,Sunderland,100,335271,226808,5
548,0,0,44,0,0.0,6,33,7.44,0.34,0.08,1.21,0.28,0.87,8.53,1.92,0.2,1.0,Mundle,11,2.48,0,399,49,0,0,0,Midfielder,22,0,0,0.0,0.45,5,17,Sunderland,14,1091,1436,1
549,0,0,10,0,0.0,2,2,13.85,0.00,0.0,0.00,0.0,0.00,0.64,4.43,0.0,0.0,Neil,0,0.0,0,13,48,0,0,0,Midfielder,0,0,0,0.0,0.0,0,17,Sunderland,3,1972,4591,0
550,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Poveda,0,0.0,0,0,48,0,0,0,Midfielder,0,0,0,0.0,0.0,0,17,Sunderland,0,1012,2691,0
551,0,0,48,2,0.48,7,27,6.48,0.35,0.08,0.67,0.16,0.32,5.12,1.23,0.08,0.0,Rigg,2,0.48,0,375,47,0,0,0,Midfielder,14,0,0,0.0,1.44,6,17,Sunderland,15,5674,8997,0
552,1,0,289,6,0.28,66,171,7.96,0.91,0.04,1.25,0.06,0.34,27.47,1.28,0.02,2.2,Sadiki,27,1.26,0,1934,49,0,0,0,Midfielder,72,0,0,0.1,1.02,33,17,Sunderland,54,10240,11574,5
553,2,5,190,6,0.5,14,64,5.34,0.56,0.05,1.89,0.16,1.34,14.46,1.21,0.11,2.8,Talbi,9,0.75,3,1078,49,0,0,0,Midfielder,43,0,0,0.2,0.92,7,17,Sunderland,63,59426,69699,0
554,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ba,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.3,0.0,0,17,Sunderland,0,80720,76479,0
555,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Browne,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,17,Sunderland,0,1291,9820,0
556,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Ekwah,0,0.0,0,0,45,0,0,0,Midfielder,0,0,0,0.0,0.0,0,17,Sunderland,0,0,1800,0
557,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,H.Jones,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.1,0.0,0,17,Sunderland,0,8188,9955,0
558,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Matete,0,0.0,0,0,43,0,0,0,Midfielder,0,0,0,0.2,0.0,0,17,Sunderland,0,30710,44552,0
559,0,0,0,0,0.0,0,0,0.0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,Triantis,0,0.0,0,0,44,0,0,0,Midfielder,0,0,0,0.0,0.0,0,17,Sunderland,0,2951,8607,0
560,0,7,180,4,0.35,15,42,3.7,0.07,0.01,3.74,0.33,3.67,16.93,1.49,0.32,1.0,Isidor,15,1.32,4,1021,51,0,0,0,Forward,18,0,0,1.4,0.97,9,17,Sunderland,55,958519,858461,1
